src,dst,amount,timestamp
A000011,A000324,2862.5,2025-03-19T22:22:46.181633
A001076,A000742,1227.09,2024-10-15T07:12:49.181633
A001091,A000201,1975.25,2025-03-18T10:34:00.181633
A000268,A001017,853.15,2025-06-29T02:45:58.181633
A001253,A001030,1327.37,2024-11-27T16:44:25.181633
A001367,A000299,1945.01,2024-09-16T14:49:00.181633
A001316,A001443,3321.99,2024-10-21T02:24:12.181633
A000328,A001437,4247.42,2025-02-27T22:15:22.181633
A000908,A001189,1190.8,2025-06-17T07:37:53.181633
A001409,A000864,5651.35,2024-11-21T14:40:15.181633
A000483,A000892,3982.0,2025-03-22T11:25:11.181633
A000217,A000999,3430.4,2025-04-17T21:59:14.181633
A001258,A000527,77.85,2024-10-02T15:41:19.181633
A000934,A000610,431.4,2024-10-01T14:52:33.181633
A000946,A000926,2114.66,2025-05-04T10:08:36.181633
A001280,A000209,890.81,2025-01-13T04:58:09.181633
A000506,A001341,86.76,2025-08-09T01:00:04.181633
A001191,A001154,637.31,2025-01-27T02:06:30.181633
A000600,A000272,1690.32,2024-11-02T00:47:44.181633
A000602,A000207,1566.98,2025-08-08T04:35:09.181633
A000497,A000926,561.53,2025-07-07T13:53:19.181633
A001139,A000888,1777.73,2024-12-24T06:42:42.181633
A000440,A000942,1253.28,2025-03-04T18:12:07.181633
A000752,A000163,760.79,2025-02-19T16:41:25.181633
A000134,A000808,2234.94,2025-04-09T09:25:22.181633
A000693,A001165,1969.67,2024-12-19T00:41:38.181633
A000073,A000929,3720.33,2025-02-12T23:46:33.181633
A000701,A000918,1388.52,2025-06-19T04:26:00.181633
A001430,A000979,345.76,2025-05-18T21:58:54.181633
A000020,A000738,264.48,2025-01-10T23:57:58.181633
A001042,A001274,1666.8,2024-11-06T20:07:26.181633
A000827,A000748,2455.5,2025-05-01T22:03:38.181633
A000556,A000119,1628.0,2025-05-11T16:39:12.181633
A001023,A001195,293.55,2024-12-18T05:37:14.181633
A000180,A000695,211.04,2024-12-13T12:44:53.181633
A000764,A001260,14.34,2025-03-04T13:08:00.181633
A001264,A001321,2494.49,2025-08-01T08:38:01.181633
A001269,A000413,2177.46,2025-06-21T00:12:37.181633
A000287,A000257,769.49,2025-03-18T13:48:07.181633
A000338,A001324,2654.82,2024-10-24T01:25:12.181633
A001120,A001411,3245.76,2025-06-13T15:27:16.181633
A000979,A000506,426.41,2025-08-16T14:39:36.181633
A001340,A000056,156.6,2025-08-25T20:37:41.181633
A001171,A000602,8371.98,2025-03-10T03:53:38.181633
A000467,A000665,773.18,2025-07-20T17:58:50.181633
A000731,A000009,2228.66,2024-11-07T09:14:25.181633
A000445,A000865,11097.13,2025-07-31T04:31:25.181633
A000289,A001155,873.51,2025-01-23T20:03:28.181633
A000275,A000801,895.68,2024-12-11T18:30:03.181633
A001269,A000437,1412.59,2024-12-30T12:59:44.181633
A000460,A000168,3159.44,2025-05-20T00:29:32.181633
A000370,A000436,495.5,2024-12-19T04:21:15.181633
A000189,A000042,70.86,2025-01-14T07:13:23.181633
A000966,A000458,1564.15,2025-08-03T23:24:38.181633
A001379,A000613,1825.71,2025-08-31T01:36:40.181633
A000553,A000043,2256.29,2025-07-24T13:03:40.181633
A000162,A000563,4589.01,2025-08-25T14:00:07.181633
A001482,A001277,235.71,2024-09-24T00:08:48.181633
A001180,A001477,4341.77,2025-07-24T20:12:24.181633
A000719,A000484,4985.33,2025-01-26T08:08:14.181633
A001477,A001075,2690.51,2025-08-15T10:26:50.181633
A000512,A000762,561.41,2025-03-06T19:16:13.181633
A001120,A000230,1106.78,2025-03-08T17:10:56.181633
A001002,A000725,233.29,2024-12-30T00:04:25.181633
A000957,A001001,1746.09,2024-12-29T10:08:06.181633
A000386,A000089,198.85,2024-12-14T11:18:54.181633
A000712,A000686,8119.33,2024-09-23T06:32:37.181633
A001217,A000162,220.82,2025-05-12T12:11:39.181633
A000709,A000216,1094.49,2025-01-08T19:35:48.181633
A000657,A000928,1081.97,2024-10-13T11:51:17.181633
A000089,A000914,5261.53,2025-02-01T21:45:45.181633
A001052,A000022,610.94,2024-10-06T21:18:58.181633
A000576,A000389,1011.8,2024-12-04T19:02:40.181633
A000612,A000892,962.56,2025-02-08T01:58:20.181633
A001114,A000451,2292.86,2025-04-04T04:06:26.181633
A001287,A001494,1612.45,2024-10-18T10:48:10.181633
A001162,A001406,5141.83,2025-01-27T02:44:59.181633
A000970,A001225,2024.09,2025-01-28T08:21:39.181633
A000481,A001479,720.44,2025-04-28T10:44:09.181633
A000151,A000638,3242.19,2025-01-26T23:27:58.181633
A000775,A001262,1.0,2025-04-04T07:17:46.181633
A000747,A000112,4341.03,2025-05-05T18:21:35.181633
A000622,A001394,361.9,2025-05-01T02:13:28.181633
A000167,A000663,1866.26,2024-09-29T04:36:39.181633
A000811,A001014,758.16,2024-12-10T14:47:22.181633
A000055,A000906,3831.83,2025-01-31T07:40:36.181633
A001043,A000377,717.82,2025-07-15T16:18:21.181633
A001424,A000987,1995.26,2024-09-13T01:45:47.181633
A000859,A000273,236.49,2025-03-29T15:39:26.181633
A000493,A000011,3616.85,2024-09-01T01:15:20.181633
A000396,A000433,237.43,2025-08-03T14:16:30.181633
A000010,A000274,1775.59,2024-12-30T21:34:35.181633
A001485,A001399,2302.29,2025-02-16T00:29:44.181633
A000116,A001038,2647.4,2025-02-23T04:59:17.181633
A001432,A000507,1340.13,2024-09-27T04:09:05.181633
A000534,A001397,720.23,2025-01-08T02:32:57.181633
A001129,A000409,480.39,2025-03-31T19:20:06.181633
A000557,A001168,2817.24,2025-03-06T05:36:55.181633
A000553,A001373,805.68,2025-08-30T09:09:13.181633
A000174,A000134,799.01,2024-11-15T06:32:04.181633
A000234,A001096,1321.76,2024-11-12T06:43:12.181633
A000432,A001492,3034.26,2025-06-08T13:53:19.181633
A000401,A000187,2942.96,2025-01-27T21:45:21.181633
A000399,A001334,303.21,2025-07-02T08:55:01.181633
A000939,A001382,1758.38,2024-10-20T09:10:31.181633
A000555,A000621,279.8,2024-09-29T19:05:08.181633
A000598,A001178,3737.98,2025-05-28T19:02:34.181633
A001251,A000552,884.77,2025-01-21T00:39:07.181633
A000602,A001187,2076.78,2025-02-15T23:00:42.181633
A000509,A000750,91.32,2024-09-13T20:08:07.181633
A001401,A001073,1981.3,2024-12-22T11:05:30.181633
A000241,A001091,342.56,2025-07-08T22:30:59.181633
A000563,A000353,580.49,2024-11-27T10:34:30.181633
A000171,A000777,1439.87,2024-11-08T02:22:07.181633
A000570,A000115,3392.98,2025-03-25T01:07:43.181633
A001394,A001396,1476.84,2025-06-02T20:34:37.181633
A001496,A001295,3571.89,2024-10-24T23:36:24.181633
A000124,A000965,5001.79,2024-11-04T02:45:43.181633
A001389,A000982,29.54,2025-01-07T12:33:40.181633
A000520,A000723,335.24,2024-10-01T21:39:26.181633
A000303,A000017,32.68,2025-02-04T04:07:57.181633
A000856,A001201,1799.46,2024-12-06T04:30:30.181633
A001086,A001273,1211.56,2025-08-16T02:48:59.181633
A000439,A000846,2926.08,2025-01-02T18:56:39.181633
A001107,A000785,1432.72,2024-12-07T04:51:13.181633
A000250,A000316,1883.37,2025-03-08T21:34:13.181633
A001231,A000125,1198.3,2025-06-26T18:18:16.181633
A000317,A000866,748.64,2024-11-28T06:03:36.181633
A000204,A001331,6314.63,2025-04-20T20:30:46.181633
A000890,A000790,613.49,2025-08-07T20:17:53.181633
A000081,A000030,474.47,2025-05-29T14:06:41.181633
A000930,A001190,244.62,2025-05-07T00:05:55.181633
A001015,A000938,297.07,2025-06-10T17:32:53.181633
A000176,A001009,3108.56,2024-09-20T13:04:44.181633
A000100,A001077,958.95,2025-07-03T06:31:58.181633
A000986,A000626,2648.33,2025-07-07T05:27:04.181633
A001126,A001004,2627.12,2025-08-12T09:47:43.181633
A000593,A000185,959.21,2025-08-16T03:27:31.181633
A000995,A000948,211.61,2025-07-05T02:36:13.181633
A000045,A000750,681.95,2025-07-19T14:03:44.181633
A000478,A000196,3078.34,2024-09-27T20:37:59.181633
A000547,A001159,2347.63,2025-03-13T13:35:20.181633
A000192,A000959,3.08,2024-09-19T02:24:36.181633
A000725,A000759,785.03,2025-01-17T17:24:46.181633
A000543,A000623,516.17,2025-04-03T07:26:24.181633
A000098,A001187,925.93,2025-02-12T00:35:07.181633
A001469,A001328,1679.87,2025-01-01T18:53:25.181633
A001131,A000204,852.73,2025-04-23T16:18:17.181633
A000579,A000565,2192.33,2024-10-01T04:04:46.181633
A000234,A000386,1246.16,2024-09-04T08:03:32.181633
A000562,A001488,472.11,2025-05-26T04:11:14.181633
A001209,A001340,2019.27,2025-07-18T21:47:53.181633
A000555,A000880,1911.45,2024-09-21T14:14:54.181633
A001149,A001299,407.83,2025-02-08T14:48:06.181633
A001460,A000899,4102.07,2025-05-19T16:44:09.181633
A001081,A000216,3361.6,2025-04-08T16:59:51.181633
A000003,A000618,4600.79,2025-08-14T05:37:02.181633
A000692,A001036,567.27,2025-01-17T22:13:48.181633
A000070,A000674,463.75,2024-11-13T08:44:17.181633
A001341,A000034,5138.88,2025-04-06T12:29:43.181633
A001328,A000979,193.06,2024-10-10T19:34:24.181633
A000004,A001328,2968.98,2024-09-18T18:11:22.181633
A000991,A000183,1315.8,2024-10-25T02:07:47.181633
A000543,A000455,11010.67,2025-05-06T16:11:18.181633
A001354,A000834,1933.48,2025-01-09T13:59:21.181633
A000623,A000341,323.74,2024-09-10T19:46:59.181633
A000730,A001172,774.57,2024-12-19T09:52:10.181633
A000917,A000610,1121.86,2025-07-18T02:27:58.181633
A000834,A000855,3444.16,2025-01-12T20:43:22.181633
A000533,A000046,2159.38,2024-11-27T17:42:57.181633
A000255,A001045,8607.04,2025-03-19T20:34:38.181633
A000557,A001489,382.92,2025-01-15T19:47:56.181633
A000740,A000366,240.32,2025-07-05T05:41:48.181633
A000464,A001238,565.51,2024-12-17T21:57:06.181633
A000164,A000937,1434.91,2025-05-09T14:37:40.181633
A000938,A001011,3905.64,2025-03-08T09:25:57.181633
A001261,A001294,683.11,2025-05-06T14:31:12.181633
A000038,A000148,8600.35,2024-10-19T07:23:01.181633
A001261,A000766,5111.39,2025-06-12T12:26:17.181633
A001472,A000002,1572.04,2025-07-09T20:50:09.181633
A001399,A000720,2403.45,2025-02-09T03:03:44.181633
A001423,A001296,1006.82,2025-08-06T17:18:02.181633
A001091,A001275,1233.25,2025-04-14T16:24:00.181633
A001463,A001398,409.95,2025-03-15T22:52:57.181633
A000974,A000877,4213.9,2025-01-10T23:41:52.181633
A000212,A000224,1441.94,2025-03-17T13:34:03.181633
A000093,A001384,255.13,2025-06-11T13:30:54.181633
A001023,A000832,1452.89,2025-05-15T16:53:15.181633
A000403,A000458,1138.12,2025-05-28T19:15:22.181633
A000369,A000036,3873.69,2025-05-06T01:41:46.181633
A000346,A000561,2391.51,2024-11-30T11:27:13.181633
A000272,A001291,6890.15,2024-11-26T06:27:22.181633
A000639,A000332,913.2,2025-06-24T14:14:33.181633
A001082,A000617,206.91,2025-04-22T07:36:09.181633
A000066,A000024,4972.66,2025-02-14T08:19:36.181633
A000260,A000307,620.99,2024-09-29T14:02:03.181633
A001141,A001473,844.09,2025-07-28T06:48:38.181633
A001152,A001088,1351.16,2025-05-02T16:52:33.181633
A000867,A000490,185.25,2024-12-23T03:20:44.181633
A001347,A000837,629.44,2024-12-27T22:07:33.181633
A001418,A000851,376.41,2025-01-27T03:31:18.181633
A000747,A000337,1057.73,2024-09-10T01:05:06.181633
A001242,A001003,843.97,2024-10-01T20:52:00.181633
A000931,A000867,1313.46,2024-12-13T17:53:16.181633
A000968,A001266,2324.59,2025-05-10T06:23:46.181633
A000032,A001300,2427.94,2024-10-09T05:20:06.181633
A001381,A000997,367.9,2024-11-06T10:22:36.181633
A000718,A000054,101.42,2024-11-17T06:21:29.181633
A000875,A000242,5709.52,2024-09-08T09:16:29.181633
A001272,A001201,4143.67,2025-05-21T20:15:01.181633
A000613,A000903,1680.07,2024-12-25T01:49:10.181633
A000189,A001345,493.49,2025-05-16T02:28:40.181633
A000071,A000370,854.5,2024-11-15T15:45:17.181633
A000075,A001050,4414.51,2024-10-23T08:47:55.181633
A000535,A001479,4581.54,2025-05-14T10:25:16.181633
A000623,A001244,1937.65,2025-08-02T18:07:59.181633
A000836,A001081,144.5,2025-05-23T21:15:32.181633
A000124,A001290,2085.55,2025-01-24T11:21:20.181633
A000807,A001258,916.0,2025-02-28T08:19:56.181633
A001019,A000763,493.69,2025-02-03T11:06:55.181633
A000787,A000427,2734.08,2025-06-07T21:33:14.181633
A001134,A001292,4132.71,2024-11-18T08:25:19.181633
A000599,A001269,481.91,2025-08-25T12:11:18.181633
A001370,A000306,917.35,2025-01-25T19:17:19.181633
A000560,A001036,2791.11,2025-05-17T01:51:16.181633
A001199,A001301,349.11,2025-04-23T14:18:13.181633
A000946,A000554,1413.93,2024-10-19T21:40:53.181633
A000977,A000739,3830.44,2025-07-17T16:31:02.181633
A000107,A000709,2307.84,2024-12-31T18:36:55.181633
A001204,A000885,270.91,2025-08-14T20:49:31.181633
A000118,A001208,820.12,2025-04-25T14:44:01.181633
A000173,A000756,111.49,2025-02-13T05:46:59.181633
A000674,A001476,6542.91,2025-06-09T19:01:43.181633
A000100,A000830,12542.01,2025-07-08T06:38:30.181633
A001006,A001414,1352.27,2025-05-18T17:33:57.181633
A000790,A000071,6060.85,2024-12-11T18:25:30.181633
A000339,A001050,1573.39,2025-04-04T13:45:03.181633
A001178,A001245,806.42,2025-04-28T02:04:07.181633
A000648,A000450,820.82,2025-04-30T11:31:20.181633
A001401,A001399,1613.15,2024-11-04T05:25:46.181633
A000106,A000267,284.07,2025-03-09T00:51:14.181633
A000862,A001357,319.41,2025-06-03T04:51:22.181633
A001393,A001232,1434.54,2024-10-14T03:26:51.181633
A001188,A001215,106.99,2025-08-11T13:06:10.181633
A001166,A000830,172.34,2024-10-11T07:44:14.181633
A001348,A000384,248.6,2025-03-11T11:07:07.181633
A001482,A001448,143.16,2024-10-23T12:20:13.181633
A000980,A000573,5595.05,2025-05-20T14:06:28.181633
A001215,A001333,525.65,2024-10-30T05:58:42.181633
A000603,A001141,1351.57,2025-08-30T09:47:04.181633
A000435,A001443,8657.24,2025-08-10T05:44:06.181633
A000051,A000408,1029.15,2024-12-16T07:27:07.181633
A000979,A001087,1107.93,2025-08-11T06:00:40.181633
A000848,A000402,3176.77,2025-01-02T15:40:35.181633
A000723,A000371,730.93,2025-02-28T17:57:13.181633
A001426,A000960,737.65,2025-04-06T00:43:54.181633
A000101,A000397,1861.61,2025-08-30T08:53:46.181633
A000955,A000129,1168.79,2024-11-29T15:05:12.181633
A000557,A001354,2161.2,2025-07-13T14:13:32.181633
A001269,A001210,2032.13,2024-12-16T21:45:27.181633
A000410,A001176,309.79,2025-03-23T16:39:47.181633
A001188,A001430,334.52,2024-10-12T07:31:16.181633
A000993,A000333,782.53,2025-03-02T05:55:25.181633
A001489,A000936,1748.26,2025-03-04T19:42:27.181633
A000132,A001408,4303.36,2025-05-25T13:04:22.181633
A001007,A000041,484.5,2024-09-29T23:26:42.181633
A000652,A001354,745.01,2025-01-14T20:48:04.181633
A000660,A000020,2680.44,2025-02-06T18:47:49.181633
A000276,A001026,1847.42,2025-01-01T07:44:32.181633
A000529,A000725,2514.17,2025-05-02T14:11:05.181633
A001112,A000959,5599.98,2025-01-12T04:25:44.181633
A000058,A001295,536.12,2025-07-14T09:24:46.181633
A000197,A000640,997.32,2025-02-01T16:42:35.181633
A000208,A001467,2518.34,2024-11-23T22:03:27.181633
A000025,A000740,9463.67,2025-05-08T07:16:32.181633
A001335,A000134,1912.35,2025-04-28T11:27:23.181633
A000775,A001019,164.23,2025-02-12T02:44:15.181633
A000432,A001316,694.75,2024-12-02T08:46:34.181633
A001340,A000261,1329.5,2024-11-10T14:45:54.181633
A000902,A000188,3088.12,2025-01-03T21:47:54.181633
A001472,A001207,2724.75,2024-11-10T04:34:05.181633
A001409,A001407,3530.88,2025-06-25T23:43:00.181633
A000655,A000455,394.96,2025-05-06T04:46:13.181633
A001059,A001314,675.17,2025-01-03T20:26:21.181633
A000435,A001175,4856.08,2025-01-05T06:53:02.181633
A000251,A000799,3006.51,2024-12-03T23:25:45.181633
A000096,A001029,2557.13,2024-10-23T16:27:49.181633
A000665,A000961,1324.98,2025-07-25T00:35:32.181633
A000362,A001408,1328.16,2025-07-28T02:15:57.181633
A000352,A001277,9828.72,2025-07-19T05:30:05.181633
A000545,A000981,1854.52,2024-11-28T09:10:31.181633
A000627,A000503,3495.5,2025-08-10T06:58:24.181633
A000404,A000246,3517.17,2025-07-26T17:14:59.181633
A000326,A000116,30.47,2024-10-27T12:51:34.181633
A000726,A001035,2165.47,2025-05-15T04:15:31.181633
A000099,A000458,1694.07,2025-07-19T05:51:28.181633
A000338,A001145,823.33,2025-07-31T02:44:00.181633
A000369,A001156,3848.9,2025-07-06T01:05:28.181633
A001048,A000003,3300.93,2025-02-04T07:58:30.181633
A001154,A000726,2095.83,2024-12-14T02:52:57.181633
A001033,A001062,1657.79,2024-10-23T06:41:43.181633
A001361,A000885,3111.0,2025-03-08T06:21:13.181633
A000432,A001459,1421.93,2025-03-25T00:02:41.181633
A001366,A000364,2942.56,2025-04-30T05:25:16.181633
A000630,A000064,3079.97,2024-10-13T15:22:26.181633
A001286,A000255,6219.5,2025-05-18T10:47:13.181633
A000733,A000477,354.77,2025-03-24T16:22:39.181633
A000996,A000623,4195.53,2025-06-22T19:30:38.181633
A000703,A001120,4707.27,2025-08-27T21:54:05.181633
A000941,A001218,4671.83,2025-04-13T22:25:18.181633
A000817,A001203,1927.29,2024-10-19T06:28:15.181633
A001147,A000717,4035.61,2024-11-19T11:59:30.181633
A000574,A000893,1773.93,2025-05-21T14:22:39.181633
A001183,A001297,770.07,2024-12-31T16:41:27.181633
A000794,A001352,7286.95,2025-03-08T23:29:57.181633
A000629,A000230,500.21,2024-10-28T14:49:53.181633
A000425,A001304,1905.86,2024-10-27T03:55:16.181633
A000602,A000850,2062.65,2024-11-10T22:40:17.181633
A000274,A000719,3880.05,2024-10-05T02:02:52.181633
A000812,A001110,2404.14,2025-07-15T21:41:17.181633
A000488,A001056,112.0,2025-01-13T14:21:19.181633
A000655,A000006,4387.99,2024-10-08T14:27:17.181633
A001441,A000233,3434.25,2025-01-29T10:07:05.181633
A001226,A001359,5170.95,2025-01-29T09:09:36.181633
A001184,A000810,2939.8,2025-05-17T12:17:40.181633
A000681,A000874,3394.81,2025-02-04T14:31:23.181633
A000863,A001094,640.23,2025-04-26T20:56:22.181633
A001004,A000818,2676.17,2025-07-20T19:11:32.181633
A000746,A000916,2242.85,2025-04-08T11:38:30.181633
A000957,A000219,1227.21,2025-03-24T03:28:17.181633
A000455,A000142,5889.77,2024-08-31T21:27:33.181633
A001040,A000798,984.15,2025-02-07T10:52:58.181633
A000007,A001154,567.93,2025-08-01T15:24:43.181633
A000005,A000962,2580.83,2025-05-18T15:26:20.181633
A001488,A000447,880.17,2025-08-26T15:08:40.181633
A000925,A000034,2376.21,2025-04-11T23:32:43.181633
A001187,A000818,700.87,2025-04-14T00:53:24.181633
A001032,A000703,661.13,2025-07-22T07:56:32.181633
A000048,A001477,19869.8,2025-01-16T05:42:04.181633
A000191,A000815,1444.5,2025-07-15T15:17:54.181633
A000659,A001367,1059.5,2024-11-23T03:20:26.181633
A001055,A000053,2778.45,2024-11-08T19:26:59.181633
A000989,A000346,190.2,2025-05-21T02:44:29.181633
A001034,A000003,11555.95,2024-09-18T04:30:50.181633
A000443,A000306,543.61,2025-01-02T02:27:42.181633
A000726,A000596,426.78,2025-02-24T07:04:05.181633
A001101,A000110,252.86,2025-03-25T18:07:55.181633
A001401,A000978,1293.62,2024-10-05T00:50:17.181633
A000069,A001176,3255.99,2025-04-11T17:55:22.181633
A000816,A000046,1231.65,2025-05-26T04:17:16.181633
A000944,A000876,1266.11,2025-05-12T22:35:47.181633
A000922,A000994,182.78,2025-02-01T08:55:20.181633
A000588,A001414,1769.83,2025-08-01T22:29:46.181633
A000035,A000919,2558.07,2024-12-04T09:24:34.181633
A001363,A000685,146.69,2024-09-19T10:51:06.181633
A001471,A000840,2082.69,2025-05-13T02:52:04.181633
A000371,A000956,96.18,2024-09-21T13:26:58.181633
A001093,A000070,453.7,2025-03-13T04:19:50.181633
A000752,A000230,1207.82,2025-06-19T04:03:25.181633
A000604,A000283,733.69,2025-02-23T07:06:21.181633
A000829,A001175,2655.96,2025-08-03T04:14:33.181633
A000152,A000322,53.52,2025-07-24T09:13:47.181633
A000701,A001468,2145.12,2025-06-28T23:44:36.181633
A000916,A001201,1165.0,2025-08-06T07:38:27.181633
A000901,A000539,6325.96,2025-07-04T19:01:47.181633
A000975,A000195,4842.55,2025-07-24T09:13:39.181633
A001211,A000525,1501.65,2025-04-10T16:31:47.181633
A001215,A000613,1216.53,2024-10-01T00:38:25.181633
A000569,A001468,2538.83,2025-07-07T13:10:45.181633
A000295,A000726,52.41,2024-12-23T20:43:36.181633
A000009,A000842,4405.56,2024-10-10T09:19:00.181633
A000801,A000054,5293.45,2024-11-14T02:44:57.181633
A001208,A000457,4717.54,2025-05-04T05:46:37.181633
A001209,A001221,2064.85,2024-09-08T09:35:29.181633
A001430,A000219,1630.94,2025-07-31T23:24:11.181633
A000553,A000754,648.25,2024-12-15T17:20:51.181633
A000399,A000630,4908.38,2025-05-06T09:39:19.181633
A000023,A001156,1946.85,2025-07-30T18:24:26.181633
A001067,A000275,449.39,2024-11-19T11:21:15.181633
A000959,A000629,860.01,2025-08-25T07:37:46.181633
A001001,A000570,2069.97,2025-08-01T04:14:28.181633
A000220,A000908,1305.68,2024-10-07T09:23:09.181633
A001080,A001135,289.84,2025-01-17T23:40:02.181633
A000746,A000742,67.87,2025-07-18T19:25:15.181633
A000832,A001332,278.25,2024-10-18T09:46:18.181633
A000990,A001254,2754.44,2025-02-06T06:46:01.181633
